Mixture	blood_highCXCR4_plasmacell	blood_lowCXCR4_plasmacell	blood_end_plasmacell	tonsil_lowCD74_plasmacell	blood_cycling_plasmacell	tonsil_cycling_plasmacell	tonsil_highCD74_plasmacell	blood_plasmablast	P-value	Correlation	RMSE
MMRF_2364	0.240179658013299	0.0895667537451396	0	0.458327455174957	0	0.124176853829159	0.0560215454437498	0.0317277337936956	0	0.130119217438524	1.04461625278641
MMRF_1621	0.253039671160615	0.135867541986106	0	0.505835505716511	0	0.0882152485780039	0	0.0170420325587633	0	0.384437412108478	0.927813121792873
MMRF_2238	0.199560604214867	0.45477240483094	0	0.253410487490215	0	0	0.00776397562374475	0.0844925278402333	0	0.230488812367876	1.01636155762801
MMRF_2745	0.179702285938658	0.304123862391675	0	0.319662283767887	0	0.140026198723898	0	0.0564853691778814	0	0.136587525277358	1.04577061116442
MMRF_1845	0.153617787723756	0.295051869060926	0	0.446057048528546	0	0.0884249282399198	0	0.0168483664468524	0	0.337822168656976	0.948151276331575
MMRF_1229	0.326537313563688	0	0.312247267196713	0.248612017629064	0.110579589817852	0	0.00202381179268276	0	0	0.964729907761108	0.352194620777972
MMRF_1847	0.1817251244125	0.377579495880749	0	0.383149795467401	0.0153339997984708	0	0.0422115844408787	0	0	0.134717990880226	1.05575966257889
MMRF_1949	0.443333632318184	0.244523657360421	0.312142710321395	0	0	0	0	0	0	0.917945343103055	0.564261247095029
MMRF_2525	0.316643991274153	0.255070891509468	0	0.207662609167038	0	0.156287174669367	0	0.0643353333799732	0	0.0780033009657003	1.10379175964261
MMRF_2716	0.260334773422035	0.232301846086502	0	0.481828668646466	0	0	0	0.0255347118449967	0	0.274732224114524	0.989192510246231
MMRF_1654	0.284119478973259	0	0	0.679391908670612	0	0.0178003220458788	0	0.0186882903102507	0	0.554470381443845	0.83723462999284
MMRF_2814	0.133869128035023	0.692254776987269	0	0.0488993578383884	0	0	0.0246247028055891	0.10035203433373	0	0.256763760654005	1.00863954863601
MMRF_1790	0.346950571103732	0	0.406233761298687	0	0.222558123545368	0	0.0242575440522129	0	0	0.982697658291108	0.503312472573704
MMRF_2384	0.451878835094857	0	0.204919132502246	0.100540733279232	0.239579580337738	0	0.00308171878592742	0	0	0.955634303780724	0.321218760075279
MMRF_2597	0.0517992112799743	0.157298084759214	0	0.788734175860649	0	0	0	0.00216852810016217	0	0.288150350815136	0.959891967376708
MMRF_2072	0.26134220376047	0.209422635749387	0.194979039893582	0.218504418029483	0	0.115751702567079	0	0	0	0.895121333464084	0.446907192905053
MMRF_1516	0.325780457692418	0.11873705133506	0.359852812786645	0	0	0.0860853332101274	0.0285074456866932	0.0810368992890563	0	0.873720694154829	0.652528827026929
MMRF_2083	0.451728194954856	0	0.273782118306656	0.0235878285709087	0.146549527064283	0	0.0230620320804865	0.0812902990228099	0	0.938925627839611	0.43816864387604
MMRF_2754	0.517776472146769	0	0.172997311697674	0.0840703436710509	0.142237710554003	0	0.0295083116698702	0.0534098502606335	0	0.905392529745212	0.443643347678157
MMRF_2187	0.127549407360431	0.242717612588495	0	0.629732980051074	0	0	0	0	0	0.293095146776234	0.964855534679368
MMRF_1876	0.214965327849602	0.0608694020593231	0.193202031516998	0.343619083030546	0.18734415554353	0	0	0	0	0.933523764549827	0.36040539550488
MMRF_1327	0.299352611657674	0.349751584698909	0	0.219682261746694	0	0.0947000943879828	0	0.0365134475087406	0	0.108378588436496	1.09429998824526
MMRF_1257	0.213384345438654	0.079747512604055	0	0.704400529829945	0	0	0	0.00246761212734541	0	0.564060812421131	0.835395432756067
MMRF_1137	0.543917683720259	0.244161543554477	0	0.0066422301972657	0	0	0.039196173269447	0.166082369258551	0	0.417369814803086	0.952806783743773
MMRF_1344	0.31070386274723	0.264087394123977	0.186665813888378	0.238542929240416	0	0	0	0	0	0.885047114880175	0.470932747944723
MMRF_1038	0.253122232071013	0.244306117599683	0.26023173315996	0.227135526624012	0	0.0152043905453325	0	0	0	0.888765022819868	0.493856603820048
MMRF_1580	0.35623149865934	0.24631002982768	0.0697267469158769	0.117689145372141	0	0.0673969977508365	0.0159049792056921	0.126740602268433	0	0.770027727168906	0.63934654843652
MMRF_2816	0.386264491734194	0.283323491522996	0.151044407875655	0.104158117237944	0	0.0752094916292105	0	0	0	0.786449063951433	0.63577057584636
MMRF_2637	0.380753077245513	0.2704289254024	0	0.297891784477229	0	0	0.00773242278755223	0.0431937900873061	0	0.054129040064293	1.13750457591086
MMRF_2444	0.222885965048657	0.0937707726316536	0.222505667232387	0.247004699555106	0.213832895532197	0	0	0	0	0.981544240786331	0.191261952478116
MMRF_1188	0.338944556911247	0	0.405098220937269	0.0861093337330862	0.130848914508585	0	0.0389989739098129	0	0	0.96503152968726	0.524351104279435
MMRF_1659	0.255849225816036	0.305346388415051	0.0337689175321538	0.337347910784782	0.0676875574519773	0	0	0	0	0.688655848384948	0.728774525420529
MMRF_2691	0.346592688803543	0.10674043280346	0.260069346383646	0.0449168844776967	0	0.103553275067151	0.0527351829600404	0.085392189504463	0	0.938679623860289	0.381425353739288
MMRF_2041	0.359806938417658	0.270898084177721	0.362817166220266	0	0	0.00390389718659688	0	0.00257391399775869	0	0.972927831574819	0.468150588761587
MMRF_2457	0.319169516315248	0.302877167584873	0	0.277869392313776	0	0	0.0151058312482594	0.0849780925378427	0	0.0881650757970707	1.10426338869947
MMRF_1726	0.485746177808389	0	0.257454404660632	0.0788027893133191	0.173913719920841	0	0.0040829082968191	0	0	0.95602455182977	0.385151174365797
MMRF_2497	0.361920467166505	0.369038932170226	0	0.102769673477423	0	0.0638285991938162	0.0474539091867864	0.0549884188052444	0	0.337919748615632	0.981257557020819
MMRF_1932	0.293007458887845	0.284916867806524	0	0.232639526326642	0	0.162369299377044	0.00181246556376235	0.0252543820381827	0	0.14569572770582	1.06690997685846
MMRF_1171	0.316479459250446	0.24013070957736	0	0.167018110768222	0	0.213840769830932	0.0310339204280059	0.0314970301450338	0	0.0928337308337118	1.09600904386377
MMRF_2644	0.43958934813904	0.0475155582029413	0.0597390409200374	0.108802418382413	0.272096384903654	0	0.00968813007309961	0.0625691193788141	0	0.877639805982872	0.489511604305261
MMRF_2560	0.354749382965285	0.179505188546746	0.236990738310905	0.106561449243817	0	0.0871435061846823	0.0175891525666424	0.0174605821819236	0	0.868852589637474	0.536580398621617
MMRF_1408	0.234808174858985	0.229353463351079	0	0.407740706742579	0	0.110224886125855	0	0.0178727689215016	0	0.0992813177117878	1.06913068598514
MMRF_1540	0.412318053375869	0	0.230692239091119	0.0914878861739025	0.244788626221193	0	0.0207131951379167	0	0	0.921559978478456	0.433820709051419
MMRF_1584	0.2966890273463	0.0594348776513085	0	0.223808641048971	0.285466773181661	0	0.0660000898489829	0.0686005909227763	0	0.152768922585246	1.06815083604647
MMRF_2412	0.366565167281321	0.197438438914875	0.121146593476594	0.314849800327209	0	0	0	0	0	0.85662388189735	0.516441698724881
MMRF_2830	0.293168043874823	0.17782285806091	0.404078394003485	0.124930704060781	0	0	0	0	0	0.90291862305245	0.655765756202862
MMRF_2652	0.369668914809818	0.467782814387097	0	0.127251115943642	0	0.0182781217733339	0	0.0170190330861098	0	0.234795905040639	1.05560194812786
MMRF_1782	0.0738188692763163	0.223545590603169	0	0.625241532008069	0	0.0703813871082955	0	0.00701262100415085	0	0.36138796962992	0.932627252548111
MMRF_1037	0.200955445817864	0.273067836308469	0.440231500737424	0.0349132282223071	0	0.0508319889139365	0	0	0	0.955708382121926	0.567858720931966
MMRF_2436	0.163583554887666	0.111377590557228	0.533383483180034	0.121956365432521	0	0.0696990059425508	0	0	0	0.967812047595617	0.65788792870847
MMRF_1466	0.285231003938932	0.316054870393186	0	0.233007658475255	0	0.115213408967653	0	0.0504930582249739	0	0.0851496491939536	1.0980963823567
MMRF_1270	0.363591124220455	0.235935096852318	0.350894194009321	0	0	0.0495795849179063	0	0	0	0.939857176135873	0.531760291928763
MMRF_1936	0.20341906267126	0.454801231071726	0	0	0.0642050811941777	0.277574625062837	0	0	0	0.413097287634788	0.920820780487714
MMRF_2026	0.163874115537961	0.453877375622751	0	0.1361033765122	0	0.0551629548574754	0.0713613756368445	0.119620801832768	0	0.0751201775647025	1.08514034781657
MMRF_2176	0.17296306460158	0.109375343869559	0	0.575138519871836	0	0.0979378735298143	0.0257366086284424	0.0188485894987685	0	0.196386310872073	1.00542450739688
MMRF_2799	0.230542484720889	0.159468139877169	0.341470737517805	0.268518637884138	0	0	0	0	0	0.945072732800733	0.421818263696265
MMRF_2080	0.444556354306081	0.0991739241104879	0.126779352254266	0.296450744526398	0	0.0330396248027675	0	0	0	0.84451062091274	0.536261995290176
MMRF_2641	0.224797593676309	0.279585201762948	0	0.4432631473815	0	0.0279661033065391	0	0.0243879538727044	0	0.538540464156866	0.843569884966019
MMRF_2363	0.390098498131369	0.121335742166355	0.335883591523029	0	0	0.0498081590523834	0.0270336797183171	0.0758403294085472	0	0.955230191094895	0.454952741238592
MMRF_1284	0.445014321763876	0.167586120329488	0.0987340990946442	0.132764322356614	0	0.0278839417596261	0.0385981719933145	0.0894190227024372	0	0.742025378076098	0.67613174429818
MMRF_2106	0.312338797496015	0.468761199422199	0	0	0.192726947301314	0	0	0.0261730557804724	0	0.575300633952588	0.82186131609055
MMRF_1099	0.248617171680335	0.577565124309172	0	0.168224399786154	0	0	0.00559330422434018	0	0	0.244019180546586	1.03099725958159
MMRF_2751	0.248338865312527	0.222156609048691	0	0.396952202115681	0	0.0328708390277651	0.0315924798644537	0.0680890046308824	0	0.161160062159607	1.04226801380415
MMRF_2505	0.111553391261861	0.0923712916293238	0	0.652198101495583	0	0.0822930447064674	0.0183273876911936	0.0432567832155716	0	0.181738604192512	1.00180668235902
MMRF_1835	0.388179944576337	0.166626044834024	0.0905042167367383	0.00431243657666562	0	0.119055433694478	0.0618309526984906	0.169490970883266	0	0.764707533652702	0.644337253083883
MMRF_1972	0.194588513643795	0.0795851289768173	0.419808994316806	0.164777771218356	0	0.112086225981705	0.0188518413342027	0.0103015245283194	0	0.964789929733265	0.457875805704582
MMRF_1978	0.0947623763011139	0.292518452892795	0	0.509512698752356	0	0.0628072654027585	0	0.0403992066509759	0	0.2029132349203	1.00121616851805
MMRF_2518	0.389213592553145	0	0.325338656945461	0.200997764587129	0.0797221928389867	0	0.00472779307527891	0	0	0.971781351791463	0.374883965923098
MMRF_2801	0.322502379529887	0.209883142911017	0	0.223892559787415	0	0.0250677757053354	0.0428614224438041	0.175792719622542	0	0.121008550212047	1.07825243215773
MMRF_1348	0.337184656311658	0.0456088627042073	0	0.479655166284113	0	0.0722542413101607	0	0.0652970733898617	0	0.196865542275635	1.02878052465193
MMRF_1295	0.157086370173801	0.138578686119427	0	0.598142444421613	0	0.0885487781135134	0	0.0176437211716465	0	0.268453516102925	0.974366024962254
MMRF_2742	0.123082837224684	0.296119805803349	0.29107348027472	0.286786211936435	0	0	0	0.00293766476081279	0	0.954611171304848	0.317457292826549
MMRF_1832	0.484189915137296	0.402095677020511	0	0	0	0	0.014212982738146	0.0995014251040471	0	0.0521189804669934	1.19371324892158
MMRF_1923	0.388369948787149	0.381175102375888	0	0.0120360916192358	0	0.0861419908260466	0.0240528273610215	0.108224039030659	0	0.0633538219741632	1.15035856522922
MMRF_2774	0.197082620145223	0.275719633358637	0	0.377312747958082	0	0.0783755519234722	0.038822468935091	0.0326869776794943	0	0.140567477265718	1.04591540774998
MMRF_1738	0.03995423158774	0.142438575401847	0	0.585181153633127	0	0.212158835847318	0.0187873002424064	0.0014799032875623	0	0.219014912749343	0.983408081527297
MMRF_1730	0.581851052925812	0	0	0.369847501550794	0	0.0466268092862365	0.00167463623715771	0	0	0.659316171521747	0.751810809364549
MMRF_1950	0.230734771516203	0.282502718214182	0	0.344358928762798	0	0.0316450719342795	0	0.110758509572538	0	0.222345312019657	1.01308570082283
MMRF_1269	0.4041501361702	0	0.496676234082475	0	0.0785183967764212	0	0.020655232970904	0	0	0.971782261026756	0.719777567843659
MMRF_1974	0.0977058652713449	0.272675242669493	0	0.447454039124256	0	0.128131693843464	0.0329149459271059	0.021118213164337	0	0.175000254838033	1.01243707189385
MMRF_1455	0.454504540282445	0	0.398093902735468	0	0.14036802669711	0	0.00703353028497687	0	0	0.964534176637854	0.58361235287923
MMRF_1077	0.520598501191251	0.170556210720927	0.0138069407109973	0.180265206147791	0	0.110223784726956	0	0.004549356502078	0	0.684635029572878	0.728909090000923
MMRF_2705	0.676749231792743	0.126824080777054	0.00338402018900378	0.063305759945545	0	0.105010817248797	0.0179964741844234	0.0067296158624336	0	0.743747716510276	0.669017138074459
MMRF_2098	0.332947199965009	0	0.185903603203518	0.468817921131434	0	0	0	0.0123312757000398	0	0.912406237172467	0.409769114701348
MMRF_1108	0.428701448189835	0.19362541441258	0.114092917305805	0.197999124513807	0	0.0655810955779726	0	0	0	0.840712285923896	0.541772971912795
MMRF_2822	0.316467032101919	0.127202332520721	0.441069521339554	0.0613563686274363	0	0	0.0170309266699813	0.0368738187403884	0	0.96627479453808	0.57655400957102
MMRF_1640	0.14280434446255	0.112699841249935	0	0.718677206343351	0	0.0258186079441637	0	0	0	0.431990999873411	0.902489377491979
MMRF_2200	0.0100506494941867	0.363774516093135	0	0.471894337474044	0.138001148356617	0	0	0.0162793485820169	0	0.371657023841298	0.92897801787846
MMRF_2170	0.251914349772851	0.0335151603622284	0	0.386705038386449	0.318656496419189	0	0.00904264987758024	0.00016630518170193	0	0.806432607238875	0.65287130871515
MMRF_1941	0.221237069701388	0.0808387418958204	0	0.542279670125955	0	0.117552421655206	0	0.0380920966216306	0	0.242142983491841	0.990529939871424
MMRF_2013	0.259336668138177	0.0378555765589499	0	0.679410318451121	0	0	0.00221495925647165	0.0211824775952804	0	0.282850040193535	0.974814191105761
MMRF_2779	0.49072193892322	0.0617189854677345	0.297626810943778	0.0886236128645217	0	0.0304156703025059	0.0149603081191603	0.0159326733790796	0	0.915542525053127	0.536063784451887
MMRF_1833	0.369945628746509	0.314016102718399	0	0.21939359020518	0	0.0540982029324201	0	0.0425464753974917	0	0.374974781499821	0.954778791237303
MMRF_1407	0.254773892250951	0.200816645319714	0.235073493766981	0.240149353291314	0	0.0409214695442865	0	0.0282651458267537	0	0.87713585221616	0.497241382082073
MMRF_1618	0.372990137324756	0.344498886397074	0	0	0	0.143379380795589	0.0462745807521398	0.0928570147304404	0	0.0674270406826857	1.13913362251546
MMRF_2300	0.270128614236329	0.486200035543517	0	0	0.234538501545197	0	0	0.00913284867495661	0	0.693984870087561	0.721564026419714
MMRF_2788	0.477057389346374	0	0.389034339822205	0.000707637724620993	0.0757639644391366	0	0.0304166278703673	0.0270200407972963	0	0.916264569241589	0.679034178080933
MMRF_1474	0.332692140948167	0.202193704413936	0.210250552525001	0.170647684331663	0	0.0687070738810702	0.00985692562697283	0.00565191827319005	0	0.946873544638097	0.327293679659177
MMRF_1842	0.358083008698709	0.13078013931465	0.295833351448402	0.0876467586068833	0	0.083560586576572	0	0.0440961553547844	0	0.91837110868142	0.481340707991131
MMRF_2636	0.15927817607794	0.363715532102703	0	0.397704798145743	0.0226055547863437	0	0.0155565812487267	0.0411393576385428	0	0.114620715611184	1.05824338637285
MMRF_2050	0.456443577654325	0	0.262774236299236	0.0906456458769672	0.160168244145419	0	0.0299682960240519	0	0	0.940888968905798	0.423275979461409
MMRF_2215	0.453642733844437	0.20921898940193	0	0.178111032865511	0	0.0228144415771375	0.0233502638685988	0.112862538442386	0	0.532932645791837	0.851787554407296
MMRF_2001	0.102977256825508	0	0	0.833578499108526	0	0.0412234748295424	0.0222207692364228	0	0	0.227418468199932	0.981455606592267
MMRF_1499	0.306442060307349	0.21730701111879	0.166702119541396	0	0	0.261657315692702	0.0134975833367535	0.0343939100030097	0	0.862616951483628	0.507265877652417
MMRF_1494	0.0925526144840106	0.149841391804029	0	0.709598240326613	0	0.0480077533853478	0	0	0	0.205787528498288	0.993520613096544
MMRF_2115	0.427789663932243	0.142830068451589	0.0927705140175482	0.171405858618274	0	0.121485046322776	0	0.0437188486575705	0	0.705366505959723	0.714919856026548
MMRF_1668	0.297470337687431	0.324266620106154	0.27953602187986	0	0	0.0845649530680365	0	0.0141620672585188	0	0.93203454170584	0.433153662767926
MMRF_1677	0.399069237202779	0.200438604634187	0	0.143543515451279	0	0.0797664798161929	0.0186003481534303	0.158581814742132	0	0.115536272695225	1.10140797316531
MMRF_1837	0.420022076869477	0	0.323880316559516	0	0.243219573397493	0	0.0128780331735139	0	0	0.960044749904508	0.459854236066958
MMRF_1458	0.249155972781705	0.309011941577331	0.192554593893784	0.128441557345058	0	0.0954434985006015	0	0.0253924359015198	0	0.918889309179796	0.395015682196522
MMRF_1588	0.464184052916406	0	0.184572289168091	0.285852400186514	0.0485962567367893	0	0.0167950009922003	0	0	0.899069665925484	0.44897199784073
MMRF_1068	0.471270568833158	0	0.159976093863281	0.282114176372195	0.0740596929300773	0	0.012579468001288	0	0	0.924191471356909	0.383265996636616
MMRF_1513	0.504074963387587	0.286456112117696	0	0.159185219582894	0	0.0431034685711864	0	0.00718023634063741	0	0.5578980241084	0.840187838963367
MMRF_2515	0.219229703835746	0.460200949621287	0	0.238037289843547	0	0	0.0309690195681063	0.0515630371313141	0	0.272837076665426	0.99870684118688
MMRF_2732	0.0639379545113746	0.68932819641241	0	0.204511419582089	0	0	0	0.0422224294941256	0	0.259737059105414	0.994272687192711
MMRF_1538	0.106771531522523	0.116748539483472	0.273280516283776	0.485406155841116	0	0.0177052686413262	0	8.79882277866758e-05	0	0.94374890729195	0.331592684337845
MMRF_2778	0.449158320457128	0.217869832285075	0	0.201378091243505	0	0	0.0123778505451043	0.119215905469188	0	0.244757302945522	1.04325382108724
MMRF_2471	0.284790363851144	0.187126923584831	0.457014113138227	0	0	0.035262804080473	0.00337165137789905	0.0324341439674266	0	0.964990676266586	0.606634147516755
MMRF_1888	0.0378419819785137	0.457390561046551	0	0.455415491208516	0	0.0445395471013767	0	0.00481241866504244	0	0.37600037406587	0.927499101282509
MMRF_1128	0.134293295492002	0.517692688808827	0	0.153490209379559	0	0.163613410859153	0.0128348496074645	0.0180755458529935	0	0.064189610001914	1.08937642193685
MMRF_2445	0.280467005556071	0.380601467350526	0	0.203934910597225	0	0.0892546129982764	0	0.0457420034979018	0	0.0886028039765603	1.10239615374869
MMRF_1523	0.575301283738095	0.343712977762415	0.0034675021963389	0	0	0.014908111439085	0	0.0626101248640656	0	0.78547951183558	0.619238644442109
MMRF_1867	0.435571281285971	0	0.18358779801826	0.310985419230503	0.060307079454808	0	0.00954842201045849	0	0	0.948230963820292	0.319170162836629
MMRF_1771	0.235056139025416	0	0.412728633103153	0.0297392582351082	0.298482323023313	0	0.0239936466130109	0	0	0.980569681235847	0.469447227913389
MMRF_2587	0.39391144450155	0.435599014796608	0.0808363768470887	0.0635992291332025	0	0	0	0.0260539347215515	0	0.673287713896509	0.755695279210799
MMRF_2265	0.160293325975803	0.234054211684989	0	0.507274042513834	0	0.0887937804039603	0	0.00958463942141299	0	0.214125800461649	1.00298712629162
MMRF_1346	0.316071580218587	0.203230610652553	0.04118367485946	0.331183223333373	0	0.0615866072196745	0	0.0467443037163538	0	0.639722221587288	0.768617424717011
MMRF_1656	0.140026458616138	0.269971595471736	0.534706640765329	0.0364326775000618	0.0188626276467348	0	0	0	0	0.977098679787074	0.668138633561173
MMRF_1546	0.46582061223875	0	0.218017155509245	0.224030957407485	0.09213127484452	0	0	0	0	0.911359812980373	0.446127080479723
MMRF_1856	0.557744698927796	0	0.106031541075771	0.127476252209168	0.172548858672937	0	0.0113248263248647	0.0248738227894638	0	0.718854153160471	0.72432022103896
MMRF_2676	0.344984730181582	0.355017993355587	0	0.171126282640304	0	0.0738333138604637	0.0381464658490663	0.0168912141129973	0	0.0518052764447536	1.1395950816378
MMRF_1251	0.402204995959557	0.442105357369847	0	0	0	0.0703712223948296	0.0302778274871793	0.055040596788587	0	0.1900640132424	1.08982743519345
MMRF_1453	0.257011236306052	0.389495027368522	0	0.278379495990068	0.0148521889017855	0	0.0388219115014654	0.021440139932107	0	0.189212254300542	1.04699275905062
MMRF_2608	0.192281770252464	0.420458506962067	0	0.312718255639393	0	0.0659817975484928	0	0.00855966959758428	0	0.151370166359421	1.05241065345517
MMRF_1490	0.442188827851816	0	0.116390508519978	0.37751713432664	0.0594282526447716	0	0.00447527665679372	0	0	0.85084301195405	0.52563043610068
MMRF_2733	0.618829174390722	0	0.00210981118311169	0.250255313269872	0	0.0452650885323377	0.0503455066076855	0.0331951060162704	0	0.745811699270781	0.667880073997646
MMRF_1386	0.6667735810444	0	0.130594994931966	0.120730341069537	0.0729108959440468	0	0.00899018701004929	0	0	0.892437709389815	0.470715073593212
MMRF_1167	0.160661028047626	0.139352540021109	0.182422210388221	0.499969422620381	0.0175947989226631	0	0	0	0	0.858949882242448	0.514173367950144
MMRF_1286	0.157102169836309	0.0261675621055991	0.742003769020584	0	0	0.0299648001748326	0.0112228484199707	0.0335388504427045	0	0.983080048515041	1.04040792207739
MMRF_2602	0.568919380902694	0.164269753249268	0.00613903116798875	0.23494694076023	0.0203223452543716	0	0.00540254866544821	0	0	0.790819116511182	0.616119761132235
MMRF_1169	0.480011689690742	0	0	0.514211020174105	0	0	0.00577729013515231	0	0	0.673034527346206	0.74367370880086
MMRF_1893	0.33516832028122	0.19708258872401	0	0.209127818362456	0	0.0634698913463005	0.0290577355061386	0.166093645779875	0	0.436012986711354	0.906632963031237
MMRF_1910	0.397255967111499	0	0.379994121823693	0.0243857162694764	0.190144931376145	0	0.00821926341918654	0	0	0.915719413386179	0.643513890340275
MMRF_1364	0.367689366610768	0.193502855562624	0	0.0156184434041986	0	0.377132539549097	0.00430532555064014	0.0417514693226721	0	0.486838472122107	0.877818292728022
MMRF_2606	0.294122910894952	0.232257655709481	0.172081107737677	0.30153832565789	0	0	0	0	0	0.869249447828778	0.495601909216315
MMRF_2317	0.553661709667841	0	0.163218175884715	0.116148797974784	0.164767675310873	0	0.00220364116178706	0	0	0.865715033971259	0.531063426558843
MMRF_1371	0.220461261085408	0.180543273660262	0.495002526505372	0.103992938748958	0	0	0	0	0	0.978778651148298	0.605733436346463
