Mixture	bd_highCXCR4_like	tn_lowCD74_like	bd_cycling_like	tn_cycling_like	bd_end_like	bd_lowCXCR4_like	bd_pb_like	tn_highCD74_like	P-value	Correlation	RMSE
MMRF_1512	0.262734688133009	0.140135165449259	0.0461510392391101	0	0.135319947398311	0.402871521177469	0.0127876386028424	0	0	0.237955741156259	1.00050247491876
MMRF_2727	0.395518632662469	0.137420008263828	0	0.0166535126418489	0.170048118711183	0.253429928263324	0.0269297994573467	0	0.07	0.0506726069943708	1.00927075132972
MMRF_2815	0.53843190264124	0.218255215176336	0	0.0321239426976969	0.138239033846647	0.0295262664957903	0.0434236391422904	0	0.18	0.0267951352921032	1.01095378992108
MMRF_1786	0.461406785629887	0.120577758120267	0.11710215618911	0	0.264851954481376	0.0153679304162762	0.020693415163084	0	0	0.148978797983959	1.00324333686541
MMRF_2297	0.0101399686243222	0.476575170284557	0.0202879851288468	0	0.0791895095956783	0.391048121287867	0.0227592450787291	0	0.01	0.0963085506803234	1.00707283902044
MMRF_2056	0.494408461161632	0.0812802990078237	0	0	0.407644556250826	0	0.0166666835797187	0	0	0.437783815349228	0.990903391305889
MMRF_1917	0.230237258514879	0.20572254767736	0	0	0.244003825772216	0.316151569923228	0.00388479811231761	0	0	0.162277706155847	1.00707291817258
MMRF_2038	0.42640411267698	0.0382547607326293	0	0	0	0.520717828365183	0.0146232982252076	0	0	0.152144903310658	1.0040555390012
MMRF_2473	0.176374940122541	0.313177108830748	0	0	0.0508844662794411	0.428976049986856	0.030587434780415	0	0.07	0.0490051579144464	1.00906599158746
MMRF_1475	0.707245700230714	0	0	0.0148350809308977	0.165740095513496	0.090694932578628	0.021484190746264	0	0	0.421791020565079	0.985125743195741
MMRF_1261	0.299373195609966	0.0959080429596349	0.0173246629465054	0.0270909339833667	0.408678672234203	0.148866855389808	0.00275763687651629	0	0	0.395872208609565	0.995745928527688
MMRF_2368	0.351961897556789	0.0966563825652845	0	0	0.35100868742664	0.135961693025458	0.0644113394258283	0	0	0.158139433684746	0.996784628613365
MMRF_2829	0.17639161287562	0	0.00553284560074271	0.0116104836684953	0	0.785423016879541	0.0210420409756012	0	0.1	0.0366586772333509	1.00956673070346
MMRF_1460	0.264199698984148	0.27513715250123	0	0.0229629114950346	0.274788164050254	0.144397535787234	0.0185145371820996	0	0	0.11742875799631	1.00666400221206
MMRF_1862	0.230080990799813	0.0404147641571335	0.0480385602869104	0	0.378696041437807	0.260882919925053	0.041886723393284	0	0.01	0.107209716974482	1.00392214329736
MMRF_1451	0	0.203764728395956	0.257101633760711	0.00752364226881808	0.250597027315303	0.281012968259212	0	0	0	0.207640482426338	0.997943530555908
MMRF_2422	0.244530582377296	0.22304284011623	0	0.00448807013318381	0	0.516050130307734	0.0118883770655562	0	0	0.1554594692449	1.00496150554399
MMRF_2306	0.564802721666811	0	0.0935256872628738	0.0158350028332915	0.0799431287078725	0.235296984648458	0.0105964748806934	0	0	0.13639618018543	1.0042103705699
MMRF_2834	0.497066746111401	0.0387146364175952	0	0	0.441424672630772	0	0.0227939448402319	0	0	0.343346360539388	0.993345571496268
MMRF_1839	0.289794682385536	0.273559078314283	0.134154280536592	0	0.060929583151639	0.239033681253056	0.00252869435889398	0	0	0.173899702177351	1.0035626052988
MMRF_2394	0.235303486261566	0.0666205473415378	0.120215223792536	0	0.31182596459064	0.246296446398454	0.0197383316152666	0	0	0.213342111053305	0.999253757143399
MMRF_2286	0.00903822797795688	0.156658246815018	0.0367681360031273	0	0	0.784390305354721	0.0131450838491774	0	0	0.208541467160498	1.00071863617349
MMRF_1033	0.244104451764964	0.274031284190885	0.0385604474479397	0	0.254454216637359	0.185568358334522	0.00328124162433021	0	0	0.156210946998417	1.00708789357297
MMRF_2224	0.0990293473825695	0.345137238026418	0.0971248711374252	0	0.271229287180337	0.171578595238957	0.015900661034293	0	0	0.168428167907957	1.00371212230682
MMRF_1030	0.2178619878693	0.201121410486281	0.0147571978605129	0	0.208941081972623	0.348342144834345	0.00897617697693776	0	0	0.221038806223799	1.0034692346189
MMRF_2613	0.172421090957228	0.144357386222071	0.0733312178905675	0	0.154008079852853	0.439282585319828	0.0165996397574522	0	0	0.20313192918775	1.00102339549896
MMRF_1089	0.40397342780432	0.26821999209098	0.270678849517844	0.00567578952134885	0.0367712958940945	0.0114324126997019	0.00324823247170984	0	0	0.167109816569256	1.00069238645749
MMRF_2427	0.452020288889338	0.144295549199586	0.0248673794650577	0	0.304625893755193	0.0326286521338209	0.0415622365570042	0	0	0.11262294712163	1.00402742878763
MMRF_1705	0.111617621936245	0.180880406022284	0.0522970202471661	0	0.492443702602945	0.154176705654991	0.00858454353636983	0	0	0.272361245455688	1.00165952213574
MMRF_1080	0.379059161415176	0.218604744800492	0.0540967087667559	0	0.302555584281444	0	0.0456838007361331	0	0.02	0.0882151334695107	1.00551411968444
MMRF_1393	0.47698539751188	0.130259152366275	0.0220456000998657	0	0.277075389008346	0.0882208523532186	0.00541360866041427	0	0	0.165855318878169	1.00618667725772
MMRF_1029	0.216255444034524	0.276495147264207	0	0	0.117446501233638	0.389802907467631	0	0	0	0.184373894070567	1.00626162373083
MMRF_1446	0.277743858974357	0	0.0212096372060572	0	0.689568699805851	0	0.0114778040137346	0	0	0.399152176768928	0.995846933925472
MMRF_2257	0.20514302275638	0.227656603254312	0	0	0.358094102405785	0.11982421942836	0.0892820521551626	0	0.09	0.0409178151351742	1.01214550794676
MMRF_2516	0.541867764926816	0.0453973235320333	0.0957891971634271	0.00832105265124121	0.29804963710972	0.0105750246167626	0	0	0	0.184376120837575	1.00381217953881
MMRF_1024	0.181033195144311	0.0674883915857282	0.00384381743858981	0	0.139932040345044	0.595681894764971	0.0120206607213569	0	0	0.240421965349157	1.00065285310397
MMRF_1736	0.214107770006463	0.015235154560883	0.119440229129893	0.0215441019645692	0.626695074087664	0	0	0.00297767025052799	0	0.296390696451262	0.996910577854494
MMRF_1511	0	0.206735972562405	0.00235274026336364	0	0.0687043936257358	0.717802654764086	0.00440423878440969	0	0	0.133880365695793	1.0067142535791
MMRF_1605	0.130988482329579	0.127136442439552	0	0	0.12934450504226	0.608341762130116	0.0041888080584932	0	0	0.126606454154724	1.00732619119297
MMRF_1310	0.319702197891382	0.131222641716579	0	0	0.100367483276712	0.439455389151949	0.00925228796337805	0	0	0.170241640070603	1.00490174688513
MMRF_1780	0.314399666380626	0	0.551256463925657	0	0.123264916034533	0	0.0110789536591842	0	0	0.210771966725673	0.989341023647757
MMRF_1793	0.221021643855403	0.161142632838412	0	0	0.180190798703279	0.404076914938207	0.0335680096646992	0	0.04	0.0659142648021874	1.00785852123147
MMRF_1434	0.139957657007922	0.149043773455592	0	0	0.585649224577263	0.109243648374924	0.0161056965842997	0	0	0.283425777593688	1.00090441229732
MMRF_2818	0.688095798092088	0	0	0	0.289880634883427	0	0.0220235670244844	0	0	0.424572207152936	0.986485612433876
MMRF_1891	0.0769684611737298	0.172192668175123	0.0482154300210828	0	0.148247516273702	0.546361729702136	0.00801419465422639	0	0	0.204889811604445	1.00282315594729
MMRF_2820	0.179155762913945	0.525341883172181	0	0	0	0.285708662749499	0.00979369116437592	0	0.12	0.0321425025458104	1.01157228382076
MMRF_2717	0.406484541439212	0.198132694469936	0	0.023363440291038	0.281104811015336	0.0106050045688172	0.080309508215661	0	0	0.126244683626048	0.999306270257571
MMRF_2091	0	0.224171070631692	0.129697202142603	0	0.0958511157733221	0.536955314831287	0.0133252966210957	0	0	0.138575381747149	1.00378512213546
MMRF_1633	0.322847196045478	0.127231546497949	0.0602320996433129	0.00866294703211652	0.258276198212993	0.22275001256815	0	0	0	0.147184332506851	1.00653555912403
MMRF_2336	0.124400526417901	0.30497564830235	0	0	0.116171300431982	0.454452524847767	0	0	0	0.215988295281218	1.0050296443268
MMRF_1805	0.236152100669279	0.231704008799654	0.0223001414489468	0.0743948398274259	0.299380656559985	0.100077929450467	0.0359903232442421	0	0.12	0.0332213534758577	1.00988673835472
MMRF_2240	0.331308639932275	0.0895571253837119	0.0333852611777685	0	0.328451056017466	0.185295798341903	0.0320021191468757	0	0	0.261316787095649	0.994794442262925
MMRF_1531	0.0376639496719294	0.0927531754571329	0.0837481986798621	0	0.0931793430381383	0.661276027414569	0.0313793057383682	0	0.11	0.0340006576827986	1.00907687937238
MMRF_2541	0.150425990947108	0	0.373444518006112	0.00641990048074759	0	0.434027697084968	0.0356818934810649	0	0	0.17516997405237	0.993326127848201
MMRF_2006	0.177915593377119	0.449436577064281	0	0.0152915320718931	0.0478998732907312	0.299398749446146	0.0100576747498291	0	0.02	0.0822678684666051	1.00920252602016
MMRF_1720	0.221913020253095	0.239658599913003	0.146346133162269	0.0234175457675589	0	0.368631329234521	3.33716695531554e-05	0	0	0.188440316139722	1.00121111140459
MMRF_1537	0	0.406039123435644	0	0	0.344235442790318	0.204641198447668	0.0450842353263704	0	0.07	0.0480531987508763	1.00913293434675
MMRF_2817	0.300491398730449	0	0.00125774166164451	0.00362035653200303	0.555556814114705	0.104914260316332	0.034159428644866	0	0	0.128026208024816	1.00417065908771
MMRF_2499	0.481827042243446	0.123989013077315	0.00415148455248229	0	0.263783167197547	0.0868267182244319	0.039422574704778	0	0	0.283582783024336	0.990730961172037
MMRF_2548	0.153717873923631	0.128160063375491	0	0	0.167531349761912	0.524310225802539	0.0262804871364272	0	0.01	0.0996464082858656	1.00618244140785
MMRF_1861	0.306397180563833	0.381386330362927	0.00147752243318343	0	0.224000595309947	0.0434440055111879	0.0432943658189225	0	0.03	0.0772463090668416	1.00701708014618
MMRF_1768	0.0968082159509166	0.205754492500314	0.0491387519750448	0.00666736172279463	0.0428417139279582	0.591984987556689	0.00680447636628322	0	0	0.155229196164799	1.00472821401713
MMRF_1911	0	0.364593655189786	0.182159693061988	0	0.212192541882501	0.226318084592331	0.0147360252733946	0	0	0.123310619254641	1.00447342102132
MMRF_1947	0.0194975159369704	0.114099994715474	0.108000822911434	0	0.134223951646938	0.612595140813012	0.0115825739761715	0	0	0.135012277152889	1.00431857618269
MMRF_1916	0	0.317419091768524	0.152520240717624	0	0	0.528607764030543	0.0014529034833086	0	0	0.261846361434057	0.997415164425009
MMRF_1360	0.333961379720492	0.182676501439951	0	0.0123461762983142	0.284773561473264	0.173490740200499	0.0127516408674801	0	0.01	0.100224545668279	1.0083620802839
MMRF_1032	0.253457292522293	0.236479570540275	0.121180366893059	0	0.276228238472526	0.101678940968758	0.0109755906030883	0	0	0.231581921851044	1.00053257160322
MMRF_1831	0.356511033036915	0.13405323247013	0.134418417340872	0.012085418812734	0.196716664231921	0.134576087346328	0.0316391467611	0	0.01	0.0945159337771137	1.00486595540277
MMRF_2532	0.520157293984222	0.0178579865993502	0.133225124703228	0.00771154810726079	0.106636550080249	0.196706197301707	0.0177052992239823	0	0	0.151154824596644	1.00218615130714
MMRF_2698	0.0385765878821478	0	0.771664524704311	0.189758887413542	0	0	0	0	0	0.404324366326294	0.93967584024829
MMRF_1822	0.405019682483982	0	0.1632890241284	0.0138420968190643	0	0.417849196568554	0	0	0	0.182786003109979	1.00072479772931
MMRF_2731	0.0948192712998315	0.0901601702864274	0.0329869433005176	0.00213118973150059	0	0.773616678551164	0.00628574683055881	0	0	0.181894642130604	1.00290063665441
MMRF_2464	0.162551022800719	0.278644772474884	0	0	0.180483406643162	0.34203674432514	0.0362840537560955	0	0.08	0.0458268251040317	1.00922292709994
MMRF_1365	0.650675670175779	0	0.0202243228677253	0.0222948547708274	0.12852965272892	0.176211300289271	0.00206419916747762	0	0	0.469748371178415	0.987627596047927
MMRF_2217	0.0167981602923804	0.352406743485408	0.143250641767358	0	0	0.487544454454853	0	0	0	0.22812853103399	0.999960247459844
MMRF_2458	0.394875218841426	0	0.260632677662893	0.00288185526309277	0.175181568344966	0.130308045508252	0.0361206343793708	0	0	0.197096163874099	0.993814046691799
MMRF_1613	0.249601291170493	0.0521744238565323	0.00885757331808947	0.0777976827394246	0.114708855271852	0.496860173643609	0	0	0	0.107991768224478	1.0064302754979
MMRF_2272	0	0.110450766576409	0.532670564689849	0.0162045752324475	0	0.336914134090563	0	0.00375995941073067	0	0.237127499233117	0.985755792655804
MMRF_2485	0.538484165187488	0	0.0304511892747605	0	0.238020006723125	0.176994193857691	0.0160504449569358	0	0	0.395763381334805	0.990625067001779
MMRF_2583	0.340524517015451	0.0193263522974092	0.0543975284862067	0	0	0.585751602200934	0	0	0	0.155014217265257	1.00470369659579
MMRF_1598	0.300994591677475	0.103954635062033	0.0347538549829987	0.000463210463901029	0.368352310564105	0.190065896135267	0.00141550111421952	0	0	0.411685850079176	0.996342370414439
MMRF_2302	0.344613294179965	0.0722334000650831	0	0	0.118938552205624	0.45531255672461	0.0089021968247176	0	0	0.216728736501582	1.00248298729561
MMRF_2329	0.0447181661423485	0.292300347507344	0.0445778147066547	0	0.168842522765886	0.41985933388734	0.0297018149904269	0	0.02	0.0845070981190341	1.00659924437504
MMRF_2501	0.115575394092598	0.17620738280157	0.218446752510263	0	0.23098034290669	0.256375719417889	0.00241440827099037	0	0	0.150882856927982	1.00302841370181
MMRF_1224	0.502735780033137	0	0	0.0101046214357297	0	0.487159598531134	0	0	0	0.22746269528618	1.00136156877245
MMRF_2253	0	0.395838012483806	0.111457343052809	0	0.0643579188430065	0.411967773497505	0.0163789521228733	0	0.02	0.0825414807864583	1.00724767311095
MMRF_1189	0.353772992840679	0.130331155463751	0.0127249218476751	0	0.261595687015377	0.234827331602932	0.00674791122958525	0	0	0.413821425951922	0.995390209005474
MMRF_1963	0.0384793118264569	0.285089247484458	0.10731806146323	0	0	0.534402052688069	0.0347113265377869	0	0.28	0.0181895346420387	1.01014512084439
MMRF_1931	0.129327747298031	0.240354156057353	0.0509403924989958	0	0.0457196377244952	0.502243772429524	0.0314142939916002	0	0.01	0.106834214137939	1.00453683936206
MMRF_1758	0.0752787448037922	0.339675815429359	0.119560935290264	0.000258056026021591	0	0.465226448450562	0	0	0	0.196712063470684	1.00242685922417
MMRF_2151	0	0.262257556386794	0.158252302344886	0	0	0.549888017572778	0.029602123695543	0	0.05	0.058401941320843	1.00699131536131
MMRF_2836	0.474710660133545	0	0.0296516845967755	0	0.374683690978838	0.0777625409612832	0.0431914233295587	0	0	0.107872454458565	1.00407953524007
MMRF_2111	0	0.282358151372166	0.151265187982217	0	0.165374148605834	0.390732736307965	0.0102697757318188	0	0	0.139018370736018	1.00418925721624
MMRF_2622	0.536567395781289	0.12732602972473	0.00371397755512273	0	0.277116420746365	0	0.055276176192494	0	0	0.178114502850142	0.996051091053505
MMRF_1485	0.134327936523804	0.476101681047747	0	0	0.0900644066085656	0.270993416766712	0.0285125590531707	0	0.18	0.0260147219026737	1.01085296387663
MMRF_2433	0.293826419965441	0.0196811318307876	0.0188828805769293	0.00261299948441986	0.404437668407642	0.191267896243908	0.0692910034908716	0	0	0.11752615025714	1.00087975888482
MMRF_2568	0	0.070024647410594	0.509867848060316	0	0.222183876238735	0.179209737888019	0.0187138904023357	0	0	0.164214131421232	0.994774769308072
MMRF_1825	0.161324998931706	0.292704371191223	0.0181965416001851	0	0.103903512310142	0.404018133619625	0.019852442347118	0	0	0.140034870558983	1.00503422283379
MMRF_2634	0.373797399857508	0.0316331674345898	0	0.00626147899404763	0	0.565626957216589	0.0226809964972654	0	0	0.111909225697076	1.00515062360359
MMRF_2061	0	0.277379884302364	0.0148256759550714	0	0.253597739223229	0.43158629160163	0.0226104089177066	0	0.05	0.0587662448804991	1.00910313794784
MMRF_1775	0.364743517311855	0.207825885261047	0.0394531630465877	0	0.235623790664796	0.135263622126828	0.0170900215888858	0	0	0.111879282237269	1.00703366078901
MMRF_2015	0.307902700640102	0	0.0697585875094781	0	0.206508261362545	0.388849973304163	0.0269804771837109	0	0	0.151789564035661	1.0019639287781
MMRF_1178	0	0.320965501657224	0.0599480646012112	0.0112008427953113	4.56656187368912e-05	0.600359511125041	0.00748041420247621	0	0	0.136764726795287	1.00530960441631
MMRF_2813	0.261074378946657	0.147366143769972	0	0	0.528741163155387	0.0375297469086165	0.0252885672193671	0	0.05	0.0645616758859107	1.00954312045404
MMRF_2258	0.24396217254603	0.266304655294362	0.0464507474134045	0	0.256047846471049	0.170691329455273	0.0165432488198808	0	0	0.208800683943833	1.00246190116521
MMRF_2654	0.726697397619489	0.0343593762705415	0	0	0.230194923954482	0	0.00874830215548798	0	0	0.480664495977208	0.987919649847912
MMRF_2279	0.270477776278511	0.126116541526698	0.00248653578840592	0	0.239647852489608	0.351745384536719	0.00952590938005817	0	0	0.246395912296304	1.00219316817605
MMRF_2291	0.280231230441202	0.245369525003793	0.0619474673246405	0	0.248344070796151	0.124855284973156	0.0392524214610571	0	0.01	0.0921643611809186	1.00544314907689
MMRF_1695	0.359297314477197	0.0841346260928521	0.0212311952842289	0	0.176294810860384	0.34261063065238	0.0164314226329587	0	0	0.131422207917209	1.00566063515276
MMRF_1846	0.514670314346413	0	0	0.0080435491609586	0.240934643526963	0.209886041505155	0.0264654514605103	0	0.01	0.106179717503186	1.0058751279753
MMRF_1783	0.103684916353619	0.308156416778424	0	0	0.201526521700673	0.365512817351571	0.0211193278157124	0	0.05	0.0598922606273709	1.00938994950684
MMRF_1644	0	0.177895039504067	0.432848642800653	0.183911762018403	0	0.205344555676876	0	0	0	0.239199316422042	0.981427366832413
MMRF_1423	0.0405879163886047	0.0936210830679721	0.061776159699307	0	0.297572489259166	0.506442351584951	0	0	0	0.174367994696435	1.00507392156758
MMRF_1413	0.155824142158289	0.284262919216893	0.0326093231406041	0.0304983529411151	0.241017339136034	0.254894164275559	0.000893759131506122	0	0	0.176861991136361	1.00530559086868
MMRF_1796	0	0.136779100826499	0.148325704411061	0	0	0.704755671351531	0.0101395234109089	0	0	0.177520681399623	1.00069940982031
MMRF_2231	0.0265279630813067	0.145847538528623	0.206302880041284	0	0.3992805663853	0.202861713121108	0.0191793388423784	0	0.05	0.0620121474885118	1.00780739580697
MMRF_1300	0	0.326406930526531	0.0868316595705702	0.00441612225961175	0	0.573770598946177	0	0.00857468869711032	0	0.160912475908612	1.00344273431556
MMRF_2762	0.572340721110389	0.0567211503009932	0.0430552479678236	0.00977784519779598	0	0.296034778938869	0.022070256484129	0	0	0.243399294210188	0.996308218026868
MMRF_2081	0	0	0.0388392394440296	0	0.0647582627655803	0.89640249779039	0	0	0	0.138903758363223	1.00527493707822
MMRF_2059	0	0	0.136322384494563	0	0.184959715602887	0.657759127126412	0.0209587727761382	0	0.01	0.0955132942400627	1.00512959622484
MMRF_1871	0.279220351667759	0.178029643930031	0.0165112140980592	0	0.0710076523320633	0.452883853438081	0	0.00234728453400658	0	0.168213574723838	1.00560373736194
MMRF_1935	0	0.254513340828778	0.144188400153093	0	0.304612315698737	0.296685943319392	0	0	0.05	0.0606968665999213	1.00977226372162
MMRF_1506	0.0499624289763958	0.119924052097422	0.158446852150215	0.0176142933427293	0	0.647934477130325	0.00611789630291325	0	0.02	0.0807872345999844	1.00663236803649
MMRF_1210	0.275230713316098	0.209467924362869	0.187797648438682	0	0.254772336721582	0.0727313771607692	0	0	0	0.114610484033993	1.00643610540953
MMRF_2761	0.603448228129275	0	0.0271361009879287	0	0.252451628318295	0.0997442379337839	0.017219804630717	0	0	0.418349357851114	0.988712071999844
MMRF_1242	0.0268156508733544	0	0.272229637716162	0.00978218009870468	0	0.68149626507584	0.00967626623593817	0	0	0.141464221154675	1.00034221139237
MMRF_1997	0.326096877364646	0.216535844895655	0	0	0.264102033434166	0.147708290448996	0.0455569538565385	0	0.04	0.0691404224082292	1.00737316643775
MMRF_2559	0.411903253247869	0.109575879643834	0	0.00487923420759118	0.1514870339552	0.315140479975606	0.00701411896990049	0	0	0.134000612716023	1.00695878433763
MMRF_2307	0.316520307232052	0.117900285855983	0.0702067347707879	0.0233929785375443	0.432244224844584	0	0.0397354687590492	0	0	0.182139553912261	0.997661785342248
MMRF_1560	0.201210449601484	0.165543695318146	0.020890993512054	0	0.188246227356411	0.414287980684071	0.00982065352783367	0	0	0.193957710714885	1.00401918612082
MMRF_1719	0.452481613772138	0.217666868505132	0.133325727682644	0	0.177817159183575	0.00793988104788698	0.0107687498086239	0	0	0.112745448237011	1.00642100566713
MMRF_1335	0.368168970821085	0	0.316524354738946	0.0344012519983004	0.183397943518707	0.0759849284235317	0.02152255049943	0	0	0.173097345741958	0.996011880859437
MMRF_2697	0.266697933664577	0.259707028542804	0	0	0.251116037355788	0.183019026586467	0.0394599738503647	0	0.05	0.0607198753162014	1.00830129886102
MMRF_1231	0.392298440264136	0.129477383643844	0	0	0.314019229403122	0.119155750819043	0.0450491958698543	0	0	0.224391621812379	0.994163189128541
MMRF_2074	0.27168203262158	0.132428895946785	0.05159438579672	0	0.307441082503349	0.230331415019064	0.00652218811250147	0	0	0.199346512450376	1.00418835970091
MMRF_2232	0	0.212154511381596	0.241874246984786	0	0.139965070420591	0.406006171213027	0	0	0	0.142728080487256	1.00283257086191
MMRF_1308	0.369609740359033	0.0839417367788349	0	0.0176480468823583	0.480347721778656	0.0367976674396764	0.0116550867614409	0	0	0.275635884455103	1.0004524544987
MMRF_1314	0.544821351322464	0.0722603606793713	0	0	0.213500648833794	0.158896181702948	0.0105214574614228	0	0	0.127291569296959	1.00709416052799
MMRF_1773	0.3308400405234	0.0815637988815612	0	0.0197323540927622	0.529850034363117	0.0347770307210989	0.00323674141806005	0	0	0.446131183251084	0.995148096567941
MMRF_1690	0.261004318008446	0.131358360397055	0.0575066488628642	0	0.166132739376802	0.355720056366503	0.0282778769883293	0	0.01	0.102442896944773	1.00539437000121
MMRF_1100	0.547834180539252	0.0367565812745783	0.0342994773315898	0	0.381109760854579	0	0	0	0	0.500972503363458	0.990542842608698
MMRF_2453	0.271101783849925	0.168893712725892	0.146623632132626	0.0082023652723826	0.0343022840253598	0.366060125397942	0.00481609659587243	0	0	0.188673889830423	1.00131078684007
MMRF_2017	0.47912731247322	0.0471635715018377	0.0217214103825009	0	0.309533780958054	0.109652643299833	0.032801281384554	0	0	0.317269866583812	0.990237732549105
MMRF_1998	0.303943116784617	0.102431723000999	0.0295128405007716	0	0.499385669917531	0.053787777484151	0.0109388723119299	0	0	0.379348935093352	0.99661062794774
MMRF_2401	0	0.164605720804934	0.24279764782699	0.13402915209906	0	0.458567479269016	0	0	0.04	0.0686981172627013	1.00628463831049
MMRF_1587	0.228856046668383	0	0.0337105896634204	0.00978233807057412	0.682895505701691	0.0366048002769307	0.00815071961900093	0	0.02	0.0828861710813681	1.00985192970795
MMRF_1432	0	0	0.39074805566796	0.0908717881940388	0	0.518380156138001	0	0	0.02	0.0887923920105773	1.00373188913465
MMRF_1277	0	0.0159488149670863	0.373310650579434	0.0214237267911592	0	0.589316807662321	0	0	0	0.264247192727608	0.987212649740674
MMRF_2743	0.0905829513673414	0.35002447873785	0.125079755465099	0.00107651411328453	0.166702150123325	0.253880283996063	0.0126538661970372	0	0	0.156127481858535	1.00386034748572
MMRF_1854	0.103785729069773	0	0.118247861306603	0.00182164040880764	0.116159333853586	0.638034512334284	0.0219509230269468	0	0.02	0.0832028568401718	1.00596585592253
MMRF_1389	0	0.206039021148015	0.138377648010797	0.0224948993951792	0	0.617691137410062	0	0.0153972940359454	0.02	0.0892524360585285	1.00527182062222
MMRF_1293	0.325045099650011	0.0416227003840022	0.00451744455565368	0	0.268676979261056	0.33217284482646	0.0279649313228169	0	0.01	0.0920564298858208	1.0067198998166
MMRF_1721	0.14440533098918	0.462255539880836	0.121084462533398	0.0313215440576565	0	0.24093312253893	0	0	0	0.207762522746116	1.00112592489024
MMRF_2380	0.0846753765216378	0.173255413594771	0.158175099230808	0	0.340666505489838	0.229281611910647	0.0139459932522993	0	0	0.137994568307934	1.00412306792054
MMRF_2692	0.708068184417591	0.036889580203907	0.0392580262102689	0.00386897556345289	0.151420848295809	0.0528370034318825	0.00765738187708794	0	0	0.447108233402728	0.988538914401811
MMRF_1260	0.239049940798932	0.300667725677754	0	0	0.316894332698752	0.11971652042261	0.0236714804019509	0	0.02	0.0784873498009012	1.00870496169327
MMRF_1944	0.276146221165607	0.064820856836029	0	0	0.610628606857484	0	0.0484043151408798	0	0	0.180636288009354	0.997806032513696
MMRF_2579	0.433510666664709	0.0521793155840522	0.0029183482857731	0	0.307647650565294	0.181719609482922	0.0220244094172494	0	0	0.373612697751934	0.991502010553862
MMRF_2119	0.0389318737512945	0.181025130527911	0.259477016444896	0.0688025088704457	0	0.451763470405452	0	0	0	0.182597457703294	0.996549325803376
MMRF_2599	0.0196311838854987	0.201379760527608	0.108671768716188	0	0.0751103298001711	0.58805264161231	0.00715431545822437	0	0	0.135826620157487	1.00482786180006
MMRF_1879	0.557790162582536	0	0	0.0318404483761146	0.304942349814117	0.0593439102577425	0.0460831289694898	0	0	0.248426780928636	0.989931042480842
MMRF_2757	0.200493387893685	0.251125456498856	0	0	0.327614901745874	0.19491475477908	0.0258514990825053	0	0.13	0.0290632584486146	1.01104701355801
MMRF_2488	0.162798455551644	0.429656781625589	0.0217080055679484	0.0195060509784964	0.154425713969403	0.188486393638438	0.0234185986684805	0	0	0.182172976375841	1.00207056879876
MMRF_2310	0	0.351809119868997	0.0495760671743513	0	0.190823673780911	0.403000056638463	0.00479108253727725	0	0	0.183120738104691	1.00517041999399
MMRF_1401	0.493362177567281	0.16435678123759	0	0.0231657453367275	0.260993037641121	0.0295714025578996	0.0285508556593805	0	0	0.231777795244758	0.997281634527186
MMRF_1881	0.37727697252559	0.139877976538606	0.0955160476754662	0	0.250830390407606	0.136498612852731	0	0	0	0.244693269716426	1.0014538465444
MMRF_1320	0	0	0.572563171343689	0.0792287704249693	0	0.348208058231342	0	0	0	0.328775554944379	0.968794504559801
MMRF_2567	0.048778836410717	0.157382444879276	0.125892347981942	0	0.0498194493713171	0.607863487268743	0.0102634340880045	0	0.01	0.101526293015889	1.0059891182135
MMRF_1496	0.424110825977382	0	0.274329847436337	0	0	0.292674183083172	0.00888514350310976	0	0	0.129894179010938	1.00222468777844
MMRF_2082	0.166713597851992	0.396767066272883	0.0471806626110114	0.00860094805450922	0.114514522870411	0.266223202339194	0	0	0.02	0.0869452763383352	1.00958372555566
MMRF_2549	0	0.389415909294815	0.120527609345645	0.0160051652469439	0.0232519215788073	0.450799394533788	0	0	0	0.152415786367929	1.00427033147551
MMRF_1436	0.292531956049425	0.207562633486473	0.020035882579911	0	0.187089112020791	0.280565814200625	0.0122146016627752	0	0	0.160124128541427	1.00547297205463
MMRF_1151	0.56660355437371	0.135970882851514	0	0.00559844433023319	0.278416091341653	0	0.0134110271028899	0	0	0.112230314481817	1.0078192059851
MMRF_2153	0.168147431207873	0.256966613957115	0	0	0.425622794991975	0.090959249842312	0.0583039100007246	0	0.09	0.0411901557985453	1.00998216466045
MMRF_1153	0	0.303680694342032	0.0283384773027086	0	0	0.664260465736978	0.00372036261828126	0	0	0.178558982374248	1.00451408259189
MMRF_2630	0.258155843234397	0.19377681701775	0	0	0.0878352763644817	0.444872333856269	0.0153597295271026	0	0.01	0.0980762730131631	1.00767255682362
MMRF_1801	0.0577608371985052	0.259806682073016	0.0757396794548584	0.0230592370913794	0.246124355395284	0.337509208786957	0	0	0	0.154925800175647	1.00542683808313
MMRF_2290	0.0386752162501032	0	0.351902349355715	0.02076057512774	0	0.588661859266442	0	0	0	0.298829096669936	0.984715372546792
MMRF_2118	0.181112338969921	0.203968488699939	0	0	0.252006811775676	0.362912360554465	0	0	0	0.163887792173953	1.00735481497451
MMRF_1952	0.169063124110919	0.271194747569916	0.028084865149475	0	0.20930242627799	0.317592636858362	0.00476220003333824	0	0	0.152708651659872	1.00695037287482
MMRF_1733	0.169968056507903	0.239008494109805	0	0	0.240725946406709	0.332215874543357	0.0180816284322251	0	0	0.113334689075174	1.00719028016472
